OBJECTID,id,nombre,CATEGORIA,TECNOLOGIA,ESTADO,FECHA_INST,altitud,latitud,longitud,DEPARTAMEN,MUNICIPIO,AREA_OPERA,AREA_HIDRO,ZONA_HIDRO,observacio,CORRIENTE,FECHA_SUSP,SUBZONA_HI,ENTIDAD,COMID
3454.00000000000,23187010.00000000000,PUERTO WILCHES [23187010],Limnimétrica,Convencional,Activa,1934/01/15,66.00000000000,7.34438889000,-73.90505556000,Santander,Puerto Wilches,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,,Magdalena,,Río Lebrija y otros directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9005207"
3469.00000000000,25027500.00000000000,MAJAGUAL [25027500],Limnimétrica,Convencional,Activa,1989/11/15,26.00000000000,8.54269444000,-74.62733333000,Sucre,Majagual,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena,,Cano Mojana,,Directos Bajo Magdalena entre El Banco y El Plato,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9003185"
3497.00000000000,29067010.00000000000,TREBOL EL [29067010],Limnigráfica,Convencional,Activa,1958/03/15,60.00000000000,10.63591667000,-74.14633333000,Magdalena,Ciénaga,Area Operativa 05 - Magdalena-Cesar-Guajira,Magdalena Cauca,Bajo Magdalena,,Tucurinca,,Cga Grande de Santa Marta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9000508"
3536.00000000000,29037003.00000000000,PALOTAL    AUT (29037003) [29037003],Limnigráfica,Automática con Telemetría,Activa,2014/01/03,5.00000000000,10.09390833000,-75.49190556000,Bolívar,Arjona,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena,Estación estaba sin fecha de instalación,Cienaga De Aplotal,,Canal del Dique margen izquierda,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9001121"
3541.00000000000,29037002.00000000000,JUAN GOMEZ - AUT [29037002],Limnigráfica,Automática con Telemetría,Activa,2016/05/01,6.00000000000,10.09193056000,-75.41068611000,Bolívar,Arjona,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena,,Cienaga De Juan Gomez,,Canal del Dique margen derecho,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9001121"
3552.00000000000,23217060.00000000000,LA GLORIA[23217060],Limnimétrica,Convencional,Activa,1988/10/15,36.00000000000,8.61383333000,-73.80163889000,Cesar,La Gloria,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,,Magdalena,,Directos al Magdalena (Brazo Morales),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9003209"
3563.00000000000,29057001.00000000000,SAN CRISTOBAL - AUT [29057001],Limnigráfica,Automática con Telemetría,Activa,2014/04/01,5.00000000000,10.39227778000,-75.06144444000,Bolívar,San Cristóbal,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena,,Mar Caribe,,Canal del Dique margen izquierda,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9000774"
3576.00000000000,28047020.00000000000,PUEBLO BELLO [28047020],Limnigráfica,Convencional,Activa,1963/01/15,1125.00000000000,10.41984722000,-73.58883333000,Cesar,Pueblo Bello,Area Operativa 05 - Magdalena-Cesar-Guajira,Magdalena Cauca,Cesar,,Ariguani,,Río Ariguaní,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9000718"
3586.00000000000,25027240.00000000000,JEGUA [25027240],Limnigráfica,Convencional,Activa,1968/03/15,20.00000000000,8.90630556000,-74.96594444000,Sucre,San Benito Abad,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,,San Jorge,,Bajo San Jorge - La Mojana,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9002715"
3618.00000000000,2403700149.00000000000,PUENTE LA RAMADA - AUT [2403700149],Limnigráfica,Automática con Telemetría,Activa,2019/07/21,2305.00000000000,6.56070000000,-72.50120000000,Boyacá,Chiscas,Area Operativa 06 - Boyacá-Casanare-Vichada,Magdalena Cauca,Sogamoso,"Solicitud de creación de código de catalogo para las estaciones a instalarse en el municipio de Chiscas de acuerdo a la calamidad decretada, La solicitud la hace el grupo de automatización por medio de correo electrónico","1253",,Río Chicamocha,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9006759"
3623.00000000000,23197690.00000000000,PALOGORDO - AUT [23197690],Limnigráfica,Automática con Telemetría,En Mantenimiento,1997/10/14,690.00000000000,6.96916667000,-73.13055556000,Santander,Girón,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,"Con orfeo 20197080001663 enviado por la coordinadora del área operativa se pide entre otras, la corrección de categoría, estados y tecnología de algunas estaciones del área operativa",De Oro,,Río Lebrija y otros directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9005867"
3644.00000000000,44017070.00000000000,SANTA ROSA  - AUT [44017070],Limnigráfica,Automática con Telemetría,Activa,1980/12/14,1620.00000000000,1.70500000000,-76.56222222000,Cauca,Santa Rosa (Cauca),Area Operativa 07 - Nariño-Putumayo,Amazonas,Caquetá,Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación,Caqueta,,Alto Caqueta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9018737"
3645.00000000000,52047030.00000000000,BOCATOMA CENTENARIO [52047030],Limnigráfica,Convencional,Activa,1988/07/15,2740.00000000000,1.20138889000,-77.24777778000,Nariño,Pasto,Area Operativa 07 - Nariño-Putumayo,Pacifico,Patía,,Pasto,,Río Juananbú,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9019913"
3654.00000000000,21037020.00000000000,SAN MARCOS  - AUT [21037020],Limnimétrica,Automática con Telemetría,Activa,1971/04/14,1291.00000000000,1.75227778000,-75.94541667000,Huila,Acevedo,Area Operativa 04 - Huila-Caquetá,Magdalena Cauca,Alto Magdalena,Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación,Suaza,,Río Suaza,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9018725"
3668.00000000000,51027020.00000000000,PILISPI [51027020],Limnimétrica,Convencional,Activa,1980/04/15,1259.00000000000,1.20608333000,-77.98513889000,Nariño,Ricaurte (Nariño),Area Operativa 07 - Nariño-Putumayo,Pacifico,Mira,,Guiza,,Río Mira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9019956"
3669.00000000000,44017120.00000000000,PIEDRA LISA II  - AUT [44017120],Limnigráfica,Automática con Telemetría,Activa,1997/07/14,723.00000000000,1.21361111000,-76.66102778000,Putumayo,Mocoa,Area Operativa 07 - Nariño-Putumayo,Amazonas,Caquetá,Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación,Mocoa,,Alto Caqueta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9020276"
3673.00000000000,51027050.00000000000,PIPIGUAY [51027050],Limnigráfica,Automática con Telemetría,Activa,1980/11/15,420.00000000000,1.23694444000,-78.09722222000,Nariño,Ricaurte (Nariño),Area Operativa 07 - Nariño-Putumayo,Pacifico,Mira,,Guiza,,Río Mira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9019859"
3695.00000000000,21017030.00000000000,CASCADA SIMON BOLIVAR  - AUT [21017030],Limnigráfica,Automática con Telemetría,Activa,1971/04/14,1272.00000000000,1.87350000000,-76.23172222000,Huila,Isnos,Area Operativa 04 - Huila-Caquetá,Magdalena Cauca,Alto Magdalena,Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación,Magdalena,,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9018085"
3714.00000000000,52057050.00000000000,SAN PEDRO  - AUT [52057050],Limnigráfica,Automática con Telemetría,Activa,1980/02/14,850.00000000000,1.38300000000,-77.48227778000,Nariño,Linares,Area Operativa 07 - Nariño-Putumayo,Pacifico,Patía,Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación,Guaitara,,Río Guáitara,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9019478"
3735.00000000000,21017040.00000000000,SALADO BLANCO [21017040],Limnigráfica,Automática con Telemetría,Activa,1971/04/15,170.00000000000,1.98811111000,-76.01202778000,Huila,Elías,Area Operativa 04 - Huila-Caquetá,Magdalena Cauca,Alto Magdalena,,Magdalena,,Río Timaná y otros directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9017862"
3751.00000000000,52057010.00000000000,PILCUAN [52057010],Limnigráfica,Automática con Telemetría,Activa,1979/10/15,1780.00000000000,1.02177778000,-77.47280556000,Nariño,Imués,Area Operativa 07 - Nariño-Putumayo,Pacifico,Patía,,Guaitara,,Río Guáitara,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9020495"
3753.00000000000,44017110.00000000000,ANDAQUI  - AUT [44017110],Limnigráfica,Automática con Telemetría,Activa,1983/04/14,460.00000000000,1.05091667000,-76.54888889000,Putumayo,Mocoa,Area Operativa 07 - Nariño-Putumayo,Amazonas,Caquetá,Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación,Caqueta,,Alto Caqueta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9020442"
3777.00000000000,44037080.00000000000,MORELIA  - AUT [44037080],Limnigráfica,Automática con Telemetría,Activa,1971/03/14,253.00000000000,1.49733333000,-75.72497222000,Caquetá,Morelia,Area Operativa 04 - Huila-Caquetá,Amazonas,Caquetá,Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación,Bodoquero,,Río Orteguaza,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9019326"
3784.00000000000,44037050.00000000000,VENECIA [44037050],Limnigráfica,Convencional,Activa,1971/02/15,520.00000000000,1.56311111000,-75.52930556000,Caquetá,Florencia (Caquetá),Area Operativa 04 - Huila-Caquetá,Amazonas,Caquetá,,Orteguaza,,Río Orteguaza,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9019240"
3813.00000000000,2403700148.00000000000,PUENTE CASIANO - AUT [2403700148],Limnigráfica,Automática con Telemetría,En Mantenimiento,2019/07/21,2607.00000000000,6.57040000000,-72.47030000000,Boyacá,Chiscas,Area Operativa 06 - Boyacá-Casanare-Vichada,Magdalena Cauca,Sogamoso,Por solicitud de la ing Claudia Contreras mediante correo electrónico donde se pide pasar a mantenimiento la estación que será desinstalada y reubicada,"1253",,Río Chicamocha,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9006759"
3845.00000000000,35027520.00000000000,BOCATOMA EAAB - AUT [35027520],Limnigráfica,Automática sin Telemetría,Activa,2008/12/23,3077.00000000000,4.66102778000,-73.83333333000,Cundinamarca,La Calera,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Orinoco,Meta,Deshomologar estaciones,Calostros,,Río Guayuriba,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9011164"
3865.00000000000,5204700100.00000000000,PUENTE LOS DOLORES - AUT,Limnigráfica,Automática con Telemetría,Activa,2017/06/26,2697.00000000000,1.19980556000,-77.26569444000,Nariño,Pasto,Area Operativa 07 - Nariño-Putumayo,Pacifico,Patía,Solicitado mediante correo electrónico,Pasto,,Río Juananbú,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9019913"
3866.00000000000,11159010.00000000000,CAPURGANA - AUT [11159010],Mareográfica,Automática con Telemetría,Activa,1995/08/15,19.00000000000,8.62000000000,-77.33000000000,Chocó,Acandí,Area Operativa 01 - Antioquia-Chocó,Caribe,Atrato - Darién,,Mar Caribe,,Río Tolo y otros Directos al Caribe,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,
3868.00000000000,12027010.00000000000,PUEBLO BELLO  - AUT [12027010],Limnimétrica,Automática con Telemetría,Activa,1977/08/15,10.00000000000,8.19999722000,-76.52000000000,Antioquia,Turbo,Area Operativa 01 - Antioquia-Chocó,Caribe,Caribe - Litoral,Estacion Homologada con PUEBLO BELLO [12020010]. Datos Transferidos desde 15/03/1972.,Mulatos,,Río Mulatos y otros directos al Caribe,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9003641"
3882.00000000000,2703700106.00000000000,EL RETIRO - AUT [2703700106],Limnigráfica,Automática con Telemetría,Activa,2017/05/04,59.00000000000,7.56000000000,-74.79999722000,Antioquia,El Bagre,Area Operativa 01 - Antioquia-Chocó,Magdalena Cauca,Nechí,Estacion Homologada con EL RETIRO [27037020]. Datos Transferidos desde 15/03/1973. Estación EL RETIRO AUT [2703700106] Recodificada con código [27037020].,Tigui,,Bajo Nechí (md),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9004934"
3886.00000000000,54057010.00000000000,NOANAMA ASERRIO [54057010],Climática Ordinaria,Automática con Telemetría,Activa,1975/03/14,36.00000000000,4.67275000000,-76.93341667000,Chocó,Medio San Juan,Area Operativa 09 - Cauca-Valle-Caldas,Pacifico,San Juán,Solicitado mediante correo electrónico,San Juan,,Río Capoma y otros directos al San Juan,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9010920"
3889.00000000000,21197010.00000000000,EL PROFUNDO - AUT [21197010],Limnigráfica,Automática con Telemetría,Activa,1954/04/14,1860.00000000000,4.01169444000,-74.50444444000,Cundinamarca,Cabrera (Cundinamarca),Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Magdalena Cauca,Alto Magdalena,Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación,Sumapaz,,Río Sumapaz,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9012486"
3894.00000000000,35027510.00000000000,CALOSTROS BAJO - AUT  [35027510],Limnigráfica,Automática con Telemetría,Activa,2008/05/23,2943.00000000000,4.66450000000,-73.86308333000,Cundinamarca,La Calera,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Orinoco,Meta,Corrección interna nombre de estación,Calostros,,Río Guayuriba,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9011164"
3898.00000000000,21197110.00000000000,SILVANIA,Limnigráfica,Convencional,Activa,1971/11/14,1480.00000000000,4.40305556000,-74.38530556000,Cundinamarca,Silvania,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Magdalena Cauca,Alto Magdalena,Corrección georreferenciación,Subia,,Río Sumapaz,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9011432"
3913.00000000000,16027120.00000000000,SAN JAVIER/PUENTE ZULIA - AUT [16027120],Limnigráfica,Automática con Telemetría,Activa,1958/07/14,270.00000000000,7.83388889000,-72.65027778000,Norte de Santander,Durania,Area Operativa 08 - Santanderes-Arauca,Caribe,Catatumbo,Solicitado con  REQ 2019-002400 por mesa de servicio,Zulia,,Río Zulia,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9004356"
3915.00000000000,16067010.00000000000,PUERTO BARCO-GABARRA - AUT [16067010],Limnigráfica,Automática con Telemetría,Activa,1969/08/14,19.00000000000,9.00361111000,-72.90000000000,Norte de Santander,Tibú,Area Operativa 08 - Santanderes-Arauca,Caribe,Catatumbo,Requerido mediante mesa de servicio REQ 2018-016325,Catatumbo,,Bajo Catatumbo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9002558"
3917.00000000000,16047010.00000000000,PUENTE ABREGO - AUT [16047010],Limnigráfica,Automática con Telemetría,Activa,1971/10/14,1430.00000000000,8.04333333000,-73.08305556000,Norte de Santander,Ábrego,Area Operativa 08 - Santanderes-Arauca,Caribe,Catatumbo,Requerido mediante mesa de servicio REQ 2018-016325,Tarra,,Río Tarra,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9004198"
3919.00000000000,37027010.00000000000,PEÑA DE LOS MICOS - AUT [37027010],Limnigráfica,Automática con Telemetría,Activa,1972/10/14,870.00000000000,7.19697222000,-72.42477778000,Norte de Santander,Toledo (Norte de Santander),Area Operativa 08 - Santanderes-Arauca,Orinoco,Arauca,Requerido mediante mesa de servicio REQ 2018-016325,Margua,,Río Margua,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9005460"
3920.00000000000,16027060.00000000000,PUERTO LEON - AUT [16027060],Limnigráfica,Automática con Telemetría,Activa,1972/10/14,47.00000000000,8.35027778000,-72.43472222000,Norte de Santander,Puerto Santander,Area Operativa 08 - Santanderes-Arauca,Caribe,Catatumbo,Requerido mediante mesa de servicio REQ 2018-016325,Tachira,,Río Zulia,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9003589"
3921.00000000000,16057040.00000000000,QUINCE LETRAS - AUT [16057040],Limnigráfica,Automática con Telemetría,Activa,1971/11/14,360.00000000000,8.54111111000,-73.24611111000,Norte de Santander,Teorama,Area Operativa 08 - Santanderes-Arauca,Caribe,Catatumbo,Requerido mediante mesa de servicio REQ 2018-016325,Catatumbo,,Río Algodonal (Alto Catatumbo),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9003205"
3922.00000000000,24017570.00000000000,SAN BENITO [24017570],Limnimétrica,Convencional,Activa,1974/04/14,145.00000000000,6.11833333000,-73.49333333000,Santander,San Benito,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Sogamoso,Corrección solicitado por el grupo de automatización quienes informan que el componente automático es de propiedad de ISAGEN,Suarez,,Río Suárez,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9007475"
4159.00000000000,13077020.00000000000,MOMIL [13070520],Limnimétrica,Convencional,Activa,1963/02/14,8.00000000000,9.23888889000,-75.67638889000,Córdoba,Momil,Area Operativa 02 - Atlántico-Bolivar-Sucre,Caribe,Sinú,Corrección por error en la migración,Cga. Grande,,Bajo Sinú,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9002179"
4163.00000000000,24017590.00000000000,PUENTE NACIONAL - AUT [24017590],Limnigráfica,Automática con Telemetría,Activa,1974/02/14,1650.00000000000,5.87277778000,-73.67777778000,Santander,Puente Nacional,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Sogamoso,Requerido mediante mesa de servicio REQ 2018-016325,Suarez,,Río Suárez,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9007998"
4167.00000000000,32157010.00000000000,MAPIRIPANA [32157010],Limnimétrica,Convencional,Activa,1983/03/14,121.00000000000,2.80000000000,-70.53333333000,Guaviare,San José Del Guaviare,Area Operativa 03 - Meta-Guaviare-Guainía,Orinoco,Guaviare,Mesa de servicio con incidencia INC 2018-012995,Guaviare,,Medio Guaviare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9015566"
4174.00000000000,21209200.00000000000,LA CAMPINA - AUT [21209200],Limnigráfica,Automática con Telemetría,Activa,1992/11/14,425.00000000000,4.30488889000,-74.79377778000,Cundinamarca,Girardot,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Magdalena Cauca,Alto Magdalena,Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación,Bogota,,Río Bogotá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9011716"
4175.00000000000,23067070.00000000000,VILLETA - AUT [23067070],Limnimétrica,Automática con Telemetría,Activa,1974/08/14,878.00000000000,5.00858333000,-74.46711111000,Cundinamarca,Villeta,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Magdalena Cauca,Medio Magdalena,Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación,Villeta,,Río Negro,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9009999"
4177.00000000000,37017040.00000000000,PUENTE LOPEZ - AUT [37017040],Limnigráfica,Automática con Telemetría,Activa,1972/11/14,1862.00000000000,7.20333333000,-72.63388889000,Norte de Santander,Chitagá,Area Operativa 08 - Santanderes-Arauca,Orinoco,Arauca,Requerido mediante mesa de servicio REQ 2018-016325,Chitaga,,Río Chítaga,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9005444"
4179.00000000000,23197700.00000000000,MAJADAS - AUT [23197700],Limnigráfica,Automática con Telemetría,Activa,2001/10/14,760.00000000000,7.16027778000,-73.09305556000,Santander,Bucaramanga,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,Requerido mediante mesa de servicio REQ 2018-016325,Surata,,Río Lebrija y otros directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9005496"
4187.00000000000,16027280.00000000000,ASTILLEROS - AUT [16027280],Limnigráfica,Automática con Telemetría,Activa,1992/09/14,140.00000000000,8.10527778000,-72.58138889000,Norte de Santander,Cúcuta,Area Operativa 08 - Santanderes-Arauca,Caribe,Catatumbo,"Con orfeo 20197080001663 enviado por la coordinadora del área operativa se pide entre otras, la corrección de categoría, estados y tecnología de algunas estaciones del área operativa",Zulia,,Río Zulia,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9003657"
4191.00000000000,2601700104.00000000000,MOLINOS - AUT [2601700104],Limnigráfica,Automática con Telemetría,Activa,2017/12/29,1819.00000000000,2.43947222000,-76.57428056000,Cauca,Popayán,Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,Complemento información,"1230",,Alto Río Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9016588"
4212.00000000000,54027050.00000000000,RIO IRO - AUT  [54027050],Climática Ordinaria,Automática con Telemetría,Activa,2017/12/28,63.00000000000,5.11662222000,-76.66558056000,Chocó,Rio Iró (Santa Rita),Area Operativa 09 - Cauca-Valle-Caldas,Pacifico,San Juán,Corrección interna nombre de estación,"0",,Río Tamaná y otros Directos San Juan,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9009737"
4213.00000000000,54037050.00000000000,SIPI - AUT  [54037050],Climática Ordinaria,Automática con Telemetría,Activa,2017/12/28,43.00000000000,4.69288056000,-76.74017778000,Chocó,Sipí,Area Operativa 09 - Cauca-Valle-Caldas,Pacifico,San Juán,Corrección interna nombre de estación,"0",,Río Sipí,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9010853"
4214.00000000000,54057020.00000000000,LITORAL SAN JUAN - AUT  [54057020],Climática Ordinaria,Automática con Telemetría,Activa,2017/12/28,8.00000000000,4.24540000000,-76.23194444000,Valle del Cauca,Trujillo,Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,Corrección interna nombre de estación,"0",,Río Frío,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9011952"
4243.00000000000,2301700089.00000000000,GUALÍ ALERTAS - AUT   [2301700089],Limnigráfica,Automática con Telemetría,Activa,2018/03/25,712.00000000000,5.13427778000,-75.06205556000,Tolima,Fresno,Area Operativa 10 - Tolima,Magdalena Cauca,Medio Magdalena,Solicitado mediante correo electrónico del 20180704,Guali,,Río Gualí,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9009758"
4249.00000000000,4403700097.00000000000,SUCRE - AUT   [4403700097],Limnigráfica,Automática con Telemetría,Activa,2017/12/19,972.00000000000,1.78447222000,-75.68252778000,Caquetá,Florencia (Caquetá),Area Operativa 04 - Huila-Caquetá,Amazonas,Caquetá,Solicitado mediante correo electrónico del 20180704,Hacha,,Río Orteguaza,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9018513"
4251.00000000000,2801700088.00000000000,CHEMESQUEMENA - AUT   [2801700088],Limnigráfica,Automática con Telemetría,Activa,2017/02/13,1102.00000000000,10.71211111000,-73.43116667000,Cesar,Valledupar,Area Operativa 05 - Magdalena-Cesar-Guajira,Magdalena Cauca,Cesar,Solicitado mediante correo electrónico del 20180704,Guatapuri,,Alto Cesar,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9000536"
4257.00000000000,3502700090.00000047684,GUAYURIBA - AUT   [3502700090],Limnigráfica,Automática con Telemetría,Activa,2018/03/08,230.00000000000,3.95816944000,-73.29553611000,Meta,Villavicencio,Area Operativa 03 - Meta-Guaviare-Guainía,Orinoco,Meta,Solicitado mediante correo electrónico del 20180704,Guayuriba,,Río Guayuriba,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9012572"
4261.00000000000,2401700091.00000000000,LAS MINAS - AUT   [2401700091],Limnigráfica,Automática con Telemetría,Activa,2017/12/21,398.00000000000,6.76988889000,-73.22422222000,Santander,Zapatoca,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Sogamoso,Solicitado mediante correo electrónico del 20180704,Suarez,,Río Suárez,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9006414"
4263.00000000000,3519700091.99999952316,MANI - AUT   [3519700092],Limnigráfica,Automática con Telemetría,Activa,2018/03/12,180.00000000000,4.81641944000,-72.30865000000,Casanare,Mani,Area Operativa 06 - Boyacá-Casanare-Vichada,Orinoco,Meta,Solicitado mediante correo electrónico del 20180704,Cusiana,,Río Cusiana,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9010393"
4266.00000000000,2904700095.00000000000,REMOLINO - MAG - AUT   [2904700095],Limnigráfica,Automática con Telemetría,Activa,2018/04/06,7.00000000000,10.77600000000,-74.74368611000,Atlantico,Sabanagrande,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena,Solicitado mediante correo electrónico del 20180704,Magdalena,,Directos al Bajo Magdalena entre Calamar y desembocadura,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9000430"
